"accession_number","status","artwork_title","artist","location","lat","lng"
"2013.84","Collection Status : On View","Untitled","Unknown |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 4th Floor, Qualcomm Technology Floor : Jim Lewis Study Room, Room 451","32.7089115","-117.1540811"
"2013.85","Collection Status : On View","Sospette Storie","Unknown |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 5th Floor, Armando de Peralta Jr. World Affairs Floor : Library Administration","32.7089115","-117.1540811"
"2013.86","Collection Status : On View","Untitled","John Rogers |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 5th Floor, Armando de Peralta Jr. World Affairs Floor : Study Room 563","32.7089115","-117.1540811"
"2013.87","Collection Status : On View","Variations on the Arc","Bernar Venet |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 4th Floor, Qualcomm Technology Floor : Wells Fargo Technology Learning Center","32.7089115","-117.1540811"
"2013.8","Collection Status : On View","Beaded Necklace","Unknown |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 5th Floor, Armando de Peralta Jr. World Affairs Floor : History, Geography and Travel Section","32.7089115","-117.1540811"
"2013.92","Collection Status : On View","Balzac, After Rodin","John Reth |","CD 2 : Pacific Beach : Pacific Beach / Taylor Branch Library : 4275 Cass Street : Patio","32.794267","-117.24986399999999"
"2013.93","Collection Status : On View","Party Boy","David Baze |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 2nd Floor, Ed and Joy Frieman Floor : Union Bank Homework Center, Room 208","32.7089115","-117.1540811"
"2013.94","Collection Status : On View","Reflections on a Mexican Mud Flat","Beth King |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 4th Floor, Qualcomm Technology Floor : near Wells Fargo Technology Center","32.7089115","-117.1540811"
"2013.99","Collection Status : On View","Rite of Passage","Merryl Berner Cicourel |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 5th Floor, Armando de Peralta Jr. World Affairs Floor : Library Administration","32.7089115","-117.1540811"
"2013.9","Collection Status : On View","Untitled","Gladys Nilsson |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 5th Floor, Armando de Peralta Jr. World Affairs Floor : Gay and Lesbian Fund for San Diego Study Room, Room 546","32.7089115","-117.1540811"
"2014.10","Collection Status : On View","White Geranium","Martha Alf |","CD 5 : Rancho Peñasquitos : Rancho Peñasquitos Branch Library : 13330 Salmon River Road : Periodicals","32.95799","-117.12218600000001"
"2014.11","Collection Status : On View","Untitled","Donald Borthwick |","CD 5 : Rancho Peñasquitos : Rancho Peñasquitos Branch Library : 13330 Salmon River Road : Interior walkway","32.95799","-117.12218600000001"
"2014.12","Collection Status : On View","Walter Pomeroy","Fred Cooper |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 2nd Floor, Ed and Joy Frieman Floor : near Drinking Fountains","32.7089115","-117.1540811"
"2014.13","Collection Status : On View","Untitled","Dan Dickey |","CD 5 : Rancho Bernardo : Rancho Bernardo Branch Library : 17110 Bernardo Center Drive : Study Room 2","33.0249197","-117.07540870000001"
"2014.16","Collection Status : On View","Lancelot Lanced","Harold Gregor |","CD 4 : Skyline : Skyline Hills Branch Library : 7900 Paradise Valley Road : Seminar Room 3","32.697198","-117.02766000000001"
"2014.17","Collection Status : On View","Penelope","Harold Gregor |","CD 4 : Skyline : Skyline Hills Branch Library : 7900 Paradise Valley Road : Seminar Room 1","32.697198","-117.02766000000001"
"2014.18","Collection Status : On View","Untitled","Edgar Hatten |","CD 8 : San Ysidro : San Ysidro Branch Library : 4235 Beyer Blvd. : Adult Study Room A","32.557851","-117.043038"
"2014.19","Collection Status : On View","Pierrot and Friend","Fred Holle |","CD 4 : Skyline : Skyline Hills Branch Library : 7900 Paradise Valley Road : Seminar Room 2","32.697198","-117.02766000000001"
"2014.1","Collection Status : On View","Tone","Gail Roberts |","CD 5 : Rancho Peñasquitos : Rancho Peñasquitos Branch Library : 13330 Salmon River Road : Interior walkway","32.95799","-117.12218600000001"
"2014.20","Collection Status : On View","What the dead bird saw","Frank Jones |","CD 5 : Rancho Peñasquitos : Rancho Peñasquitos Branch Library : 13330 Salmon River Road : Periodicals","32.95799","-117.12218600000001"
"2014.21","Collection Status : On View","Exciter-Device III","Frank Jones |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 4th Floor, Qualcomm Technology Floor : Ann and Brian McDonald Study Room, Room 424","32.7089115","-117.1540811"
"2014.22","Collection Status : On View","Medea","Dudley Kendall |","CD 2 : Point Loma : Point Loma / Hervey Branch Library : 3701 Voltaire Street : Street Level : Seminar Room 2","32.740081599999996","-117.22944469999999"
"2014.23","Collection Status : On View","Saint Sebastian...After Mantegna","Donna Leavitt |","CD 5 : Rancho Bernardo : Rancho Bernardo Branch Library : 17110 Bernardo Center Drive : Study Room 3","33.0249197","-117.07540870000001"
"2014.26","Collection Status : On View","The Mouse Jew-lip","Richard Allen Morris |","CD 3 : Mission Hills : Mission Hills-Hillcrest/Knox Library : 215 W. Washington Street : Study Room 2","32.749819","-117.16525"
"2014.27","Collection Status : On View","For the Wyoming Kid and Martha","Richard Allen Morris |","CD 1 : La Jolla : La Jolla/Riford Branch Library : 7555 Draper Avenue : Stairwell","32.84078","-117.27605700000001"
"2014.28","Collection Status : On View","Repose","Barney Reid |","CD 3 : Mission Hills : Mission Hills-Hillcrest/Knox Library : 215 W. Washington Street : Study Room 2","32.749819","-117.16525"
"2014.31","Collection Status : On View","Closet","Guy Williams |","CD 8 : San Ysidro : San Ysidro Branch Library : 4235 Beyer Blvd. : Adult Study Room B","32.557851","-117.043038"
"2014.33","Collection Status : On View","Sand Box","Guy Williams |","CD 8 : San Ysidro : San Ysidro Branch Library : 4235 Beyer Blvd. : IDEA Lab","32.557851","-117.043038"
"2014.35","Collection Status : On View","Study for Twirler Series","Guy Williams |","CD 5 : Rancho Peñasquitos : Rancho Peñasquitos Branch Library : 13330 Salmon River Road : Periodicals","32.95799","-117.12218600000001"
"2014.36","Collection Status : On View","Untitled","Jackson Woolley |","CD 3 : Mission Hills : Mission Hills-Hillcrest/Knox Library : 215 W. Washington Street : Study Room 2","32.749819","-117.16525"
"2014.3","Collection Status : On View","Vigilance, Full Moon","Ernest Silva |","CD 3 : Downtown : Central Library : 330 Park Boulevard : Street Level : Elizabeth and Dene Oliver I Can! Center","32.7089115","-117.1540811"
"2014.4","Collection Status : On View","3/4/06","Faiya Fredman |","CD 1 : La Jolla : La Jolla/Riford Branch Library : 7555 Draper Avenue : Bottom floor, west wall","32.84078","-117.27605700000001"
"2014.5","Collection Status : On View","2-4406A","Faiya Fredman |","CD 1 : La Jolla : La Jolla/Riford Branch Library : 7555 Draper Avenue : Bottom floor, west wall","32.84078","-117.27605700000001"
"2014.6","Collection Status : On View","4R-40206","Faiya Fredman |","CD 1 : La Jolla : La Jolla/Riford Branch Library : 7555 Draper Avenue : Bottom floor, west wall","32.84078","-117.27605700000001"
"2014.7","Collection Status : On View","3-12-08a","Faiya Fredman |","CD 1 : La Jolla : La Jolla/Riford Branch Library : 7555 Draper Avenue : Bottom floor, west wall","32.84078","-117.27605700000001"
"2014.8","Collection Status : On View","4/16/06/white B 10/1/07","Faiya Fredman |","CD 1 : La Jolla : La Jolla/Riford Branch Library : 7555 Draper Avenue : Bottom floor, west wall","32.84078","-117.27605700000001"
"2014.9","Collection Status : On View","10/1/06 New B","Faiya Fredman |","CD 1 : La Jolla : La Jolla/Riford Branch Library : 7555 Draper Avenue : Bottom floor, west wall","32.84078","-117.27605700000001"
"2015.1","Collection Status : On View","Fault Whisper","Living Lenses (Po Shu Wang, Louise Bertelsen) |","CD 3 : Downtown : Fault Line Park : 1433 Island Ave","32.7099267","-117.1516592"
"2016.19.1a-b","Collection Status : On View","Bright","Actual Size Artworks (Aristotle Georgiades, Gail Simpson) |","CD 4 : Skyline : Skyline Hills Branch Library : 7900 Paradise Valley Road : Main entrance","32.697198","-117.02766000000001"
"2016.19.2a-b","Collection Status : On View","Bright","Actual Size Artworks (Aristotle Georgiades, Gail Simpson) |","CD 4 : Skyline : Skyline Hills Branch Library : 7900 Paradise Valley Road : Entryway","32.697198","-117.02766000000001"
"2016.19.3a-c","Collection Status : On View","Bright","Actual Size Artworks (Aristotle Georgiades, Gail Simpson) |","CD 4 : Skyline : Skyline Hills Branch Library : 7900 Paradise Valley Road : Adult reading area","32.697198","-117.02766000000001"
"2016.20","Collection Status : On View","Male baseball #1","Yoram Wolberger |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 8th Floor, Manpower Innovation Floor : Sullivan Family Baseball Research Center","32.7089115","-117.1540811"
"2016.7","Collection Status : On View","Untitled","Don Dudley |","CD 3 : Downtown : Civic Center Plaza (CCP) : 1200 Third Avenue : 16th Floor : Lobby, City Attorney","32.7181791","-117.16254009999999"
"2016.8","Collection Status : On View","Untitled","Don Dudley |","CD 3 : Downtown : Civic Center Plaza (CCP) : 1200 Third Avenue : 16th Floor : Lobby, City Attorney","32.7181791","-117.16254009999999"
"2017.11","Collection Status : On View","Cobalt Tie","Deladier Almeida |","CD 5 : Rancho Peñasquitos : Rancho Peñasquitos Branch Library : 13330 Salmon River Road : Interior walkway","32.95799","-117.12218600000001"
"2017.14","Collection Status : On View","Sunlight, Fuel and Steam","Michael Chapman |","CD 8 : San Ysidro : San Ysidro Branch Library : 4235 Beyer Blvd. : Teen Study Room B","32.557851","-117.043038"
"2017.19","Collection Status : On View","Kensington","Wade Cline |","CD 9 : Kensington : Kensington-Normal Heights Branch Library : 4121 Adams Avenue","32.763051000000004","-117.10693899999998"
"2017.1","Collection Status : On View","Bishop","Christopher Puzio |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Valeiras Sculpture Garden","32.7089115","-117.1540811"
"2017.23","Collection Status : On View","Towards the Coronado Bridge","Robert Goldman |","CD 3 : Downtown : City Administration Building (CAB) : 202 C Street : 12th Floor : Lobby","32.7169145","-117.16296899999999"
"2017.24","Collection Status : On View","As Far As the Eye Could See","Geoffrey Krueger |","CD 4 : Mountain View : Mountain View/Beckwourth Branch Library : 721 San Pasqual Street : Computer Area","32.69804","-117.10266100000001"
"2017.25","Collection Status : On View","The Wiltern","Francis Livingston |","CD 8 : San Ysidro : San Ysidro Branch Library : 4235 Beyer Blvd. : Teen Study Room A","32.557851","-117.043038"
"2017.26","Collection Status : On View","My Scrapbook of Fatal Negatives","Michael Merck |","CD 3 : Mission Hills : Mission Hills-Hillcrest/Knox Library : 215 W. Washington Street : Study Room 1","32.749819","-117.16525"
"2017.29","Collection Status : On View","Early Monday Morning","Glenn Ness |","CD 3 : Downtown : Civic Center Plaza (CCP) : 1200 Third Avenue : 14th Floor : Lobby, Economic Development","32.7181791","-117.16254009999999"
"2017.31","Collection Status : On View","Heavy Fab","Frank Oriti |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 2nd Floor, Ed and Joy Frieman Floor : near Drinking Fountains","32.7089115","-117.1540811"
"2017.32","Collection Status : On View","Voyage","Sally Storch |","CD 8 : Otay Mesa : Southern Division Police Station : 1120 27th Street : Lobby","32.57625","-117.075724"
"2017.34","Collection Status : On View","SHAKKEI (Borrowed Scenery)","Michael Wheelden |","CD 5 : Rancho Peñasquitos : Rancho Peñasquitos Branch Library : 13330 Salmon River Road : Interior walkway","32.95799","-117.12218600000001"
"2017.35","Collection Status : On View","30th Street Bridge Song","Michael Wheelden |","CD 3 : North Park : North Park Branch Library : 3795 31st Street : Near Copy Machine","32.747211","-117.126931"
"2018.1","Collection Status : On View","A Place to Call Home","Ingram Ober | Marisol Rendón-Ober |","CD 9 : Southcrest : Southcrest Trails Neighborhood Park : Beta Street and Birch Street : South 37th St. Park Entrance","32.6907732","-117.11665479999999"
"2018.2","Collection Status : On View","And Then…","Ingram Ober | Chuck Moffit | Marisol Rendón-Ober |","CD 3 : Little Italy : Bayside Fire Station No. 2 : 1595 Pacific Highway : Corner Plaza","32.721765600000005","-117.1710043"
"2018.3","Collection Status : On View","Firefighters","Roberto Delgado |","CD 2 : Point Loma : Fire Station 22 : 1055 Catalina Boulevard","32.7256211","-117.24495320000001"
"L1934.11","Collection Status : On View","Spanish Façade","Ivan Messenger |","CD 3 : Downtown : City Administration Building (CAB) : 202 C Street : 11th Floor, Office of the Mayor : Foyer","32.7169145","-117.16296899999999"
"L1934.12","Collection Status : On View","Park Shadows","Ivan Messenger |","CD 3 : Downtown : City Administration Building (CAB) : 202 C Street : 11th Floor, Office of the Mayor : Foyer","32.7169145","-117.16296899999999"
"L1934.2","Collection Status : On View","Horses in Storm","Millard Owen Sheets |","CD 6 : Serra Mesa : Eastern Division Police Station : 9225 Aero Drive : Lobby","32.809599","-117.129139"
"L1934.8","Collection Status : On View","Trespassers","Mildred Bryant Brooks |","CD 6 : Serra Mesa : Eastern Division Police Station : 9225 Aero Drive : Lobby","32.809599","-117.129139"
"L1934.9","Collection Status : On View","Vagabonds","Mildred Bryant Brooks |","CD 6 : Serra Mesa : Eastern Division Police Station : 9225 Aero Drive : Lobby","32.809599","-117.129139"
"L1936.2","Collection Status : On View","The Picnic Grove","Charles Arthur Fries |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"L1937.1","Collection Status : On View","Unloading Fishing Boats","Charles Arthur Fries |","CD 3 : Downtown : Central Library : 330 Park Boulevard : 9th Floor : Hervey Rare Books Room","32.7089115","-117.1540811"
"L1939.1","Collection Status : On View","Receding Tide","Charles Reiffel |","CD 3 : Downtown : Civic Center Plaza (CCP) : 1200 Third Avenue : 3rd Floor","32.7181791","-117.16254009999999"
"L1939.2","Collection Status : On View","Ship Yard","Charles Reiffel |","CD 3 : Downtown : Civic Center Plaza (CCP) : 1200 Third Avenue : 3rd Floor","32.7181791","-117.16254009999999"
